C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_41_548.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_41_548.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_41_548.jpg, 0, 0.9024637, 0, 1.731212
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_41_657.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_41_657.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_41_657.jpg, 0, 1, 0, 3.055785
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_41_759.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_41_759.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_41_759.jpg, -0.3040232, 1, 0, 4.217099
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_41_863.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_41_863.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_41_863.jpg, -0.008099666, 1, 0, 5.380145
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_41_969.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_41_969.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_41_969.jpg, 0, 1, 0, 6.531631
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_42_071.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_42_071.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_42_071.jpg, 0, 1, 0, 7.672813
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_42_175.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_42_175.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_42_175.jpg, 0, 1, 0, 9.027642
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_42_278.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_42_278.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_42_278.jpg, -0.3070719, 1, 0, 10.11444
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_42_380.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_42_380.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_42_380.jpg, -0.002326148, 1, 0, 11.21952
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_42_481.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_42_481.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_42_481.jpg, 0, 1, 0, 12.35678
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_42_587.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_42_587.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_42_587.jpg, 0, 1, 0, 13.35324
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_42_689.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_42_689.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_42_689.jpg, 0, 1, 0, 14.4667
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_42_792.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_42_792.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_42_792.jpg, -0.01673846, 1, 0, 15.47062
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_42_893.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_42_893.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_42_893.jpg, -0.3105857, 1, 0, 16.56228
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_42_997.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_42_997.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_42_997.jpg, -0.05177351, 1, 0, 17.80245
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_43_097.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_43_097.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_43_097.jpg, 0, 1, 0, 18.80603
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_43_201.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_43_201.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_43_201.jpg, 0, 1, 0, 19.84049
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_43_305.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_43_305.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_43_305.jpg, -0.01625476, 1, 0, 20.8468
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_43_406.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_43_406.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_43_406.jpg, -0.2836454, 1, 0, 21.79984
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_43_508.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_43_508.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_43_508.jpg, 0, 1, 0, 22.78735
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_43_609.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_43_609.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_43_609.jpg, 0, 1, 0, 23.76596
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_43_716.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_43_716.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_43_716.jpg, -0.1106043, 1, 0, 24.92424
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_43_817.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_43_817.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_43_817.jpg, 0, 1, 0, 25.88074
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_43_923.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_43_923.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_43_923.jpg, 0, 1, 0, 26.82878
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_44_027.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_44_027.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_44_027.jpg, 0, 1, 0, 27.76723
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_44_128.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_44_128.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_44_128.jpg, -0.2652922, 1, 0, 28.65007
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_44_228.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_44_228.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_44_228.jpg, -0.56943, 1, 0, 29.34591
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_44_332.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_44_332.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_44_332.jpg, -0.6327789, 1, 0, 29.93733
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_44_437.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_44_437.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_44_437.jpg, -0.2851114, 1, 0, 30.19719
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_44_537.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_44_537.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_44_537.jpg, 0, 1, 0, 30.18433
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_44_639.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_44_639.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_44_639.jpg, 0, 1, 0, 30.18966
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_44_742.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_44_742.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_44_742.jpg, 0.1284, 1, 0, 30.18305
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_44_846.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_44_846.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_44_846.jpg, 0.436806, 1, 0, 30.14854
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_44_947.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_44_947.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_44_947.jpg, 0.142432, 1, 0, 30.19049
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_45_049.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_45_049.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_45_049.jpg, 0, 1, 0, 30.18874
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_45_155.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_45_155.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_45_155.jpg, 0, 1, 0, 30.18971
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_45_260.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_45_260.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_45_260.jpg, -0.03338952, 1, 0, 30.18968
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_45_363.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_45_363.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_45_363.jpg, -0.1325255, 1, 0, 30.18777
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_45_466.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_45_466.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_45_466.jpg, 0, 1, 0, 30.19
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_45_570.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_45_570.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_45_570.jpg, 0, 1, 0, 30.19015
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_45_675.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_45_675.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_45_675.jpg, 0, 1, 0, 30.19022
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_45_783.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_45_783.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_45_783.jpg, 0, 1, 0, 30.19018
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_45_888.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_45_888.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_45_888.jpg, 0, 1, 0, 30.19023
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_45_993.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_45_993.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_45_993.jpg, -0.2772393, 1, 0, 30.17329
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_46_099.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_46_099.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_46_099.jpg, -0.004516935, 1, 0, 30.18909
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_46_199.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_46_199.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_46_199.jpg, 0, 1, 0, 30.19022
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_46_302.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_46_302.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_46_302.jpg, 0, 1, 0, 30.18909
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_46_410.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_46_410.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_46_410.jpg, 0, 1, 0, 30.19059
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_46_514.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_46_514.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_46_514.jpg, 0, 1, 0, 30.19039
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_46_615.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_46_615.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_46_615.jpg, 0, 1, 0, 30.1904
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_46_722.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_46_722.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_46_722.jpg, -0.05097844, 1, 0, 30.18968
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_46_827.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_46_827.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_46_827.jpg, -0.1492159, 1, 0, 30.18706
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_46_931.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_46_931.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_46_931.jpg, 0, 1, 0, 30.18999
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_47_036.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_47_036.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_47_036.jpg, 0, 1, 0, 30.1902
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_47_143.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_47_143.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_47_143.jpg, 0, 1, 0, 30.18862
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_47_248.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_47_248.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_47_248.jpg, 0, 1, 0, 30.19061
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_47_354.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_47_354.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_47_354.jpg, -0.05576244, 1, 0, 30.18898
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_47_459.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_47_459.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_47_459.jpg, 0, 1, 0, 30.19071
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_47_563.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_47_563.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_47_563.jpg, 0, 1, 0, 30.19062
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_47_664.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_47_664.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_47_664.jpg, 0, 1, 0, 30.19097
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_47_768.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_47_768.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_47_768.jpg, 0, 1, 0, 30.19036
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_47_871.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_47_871.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_47_871.jpg, -0.2837722, 1, 0, 30.17252
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_47_975.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_47_975.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_47_975.jpg, -0.05437292, 1, 0, 30.19058
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_48_080.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_48_080.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_48_080.jpg, 0, 1, 0, 30.19013
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_48_187.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_48_187.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_48_187.jpg, 0, 1, 0, 30.19028
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_48_293.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_48_293.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_48_293.jpg, 0, 1, 0, 30.19028
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_48_396.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_48_396.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_48_396.jpg, -0.1313144, 1, 0, 30.18792
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_48_499.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_48_499.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_48_499.jpg, 0, 1, 0, 30.19007
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_48_608.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_48_608.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_48_608.jpg, 0, 1, 0, 30.19026
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_48_708.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_48_708.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_48_708.jpg, -0.2680602, 1, 0, 30.17741
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_48_814.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_48_814.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_48_814.jpg, -0.03831259, 1, 0, 30.19067
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_48_922.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_48_922.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_48_922.jpg, 0, 1, 0, 30.19015
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_49_025.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_49_025.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_49_025.jpg, 0, 1, 0, 30.19029
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_49_130.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_49_130.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_49_130.jpg, 0, 1, 0, 30.19029
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_49_235.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_49_235.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_49_235.jpg, 0, 1, 0, 30.1903
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_49_342.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_49_342.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_49_342.jpg, 0, 1, 0, 30.1903
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_49_446.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_49_446.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_49_446.jpg, -0.2817783, 1, 0, 30.17221
C:\Users\Oscar\Desktop\Driving Data\IMG\center_2019_09_03_12_03_49_552.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\left_2019_09_03_12_03_49_552.jpg, C:\Users\Oscar\Desktop\Driving Data\IMG\right_2019_09_03_12_03_49_552.jpg, 0, 1, 0, 30.18975
